#,Who,=,*,A,B,C,D,E
,Ahmad_Osama,450,,150,300,,,
,Sukarna_Paul,450,,150,300,,,
,artv,450,,,,450,,
,2812sanchit,450,,150,300,,,
,grand_zeno,450,,,,450,-2,
,arrayslayer,450,,,,450,,
,souravvv,450,,,,450,,
,jishnusaha,450,,150,300,,,
,raghavrockers10,450,,150,300,,,
,alessandrosolbiati,450,,,,450,-4,
,1dan,450,,150,300,,,
,di_halt,450,,150,300,,,
,KumarRaju,450,,,,450,,
,Underdog1,450,,150,300,,,
,re_eVVorld,450,,,,450,,
,I_HATE_JAVA,450,,,,450,,
,ilkerkosaroglu,450,,,,450,,
,rajdeepcf,450,,150,300,-1,,
,moballack,450,,150,300,,,
,ankurdhir111,450,,,,450,,
,IMGR00T,450,,,,450,,
,De.Wilde,450,,,,450,-2,
,RoadToTheMaster,450,,,,450,,
,hehe012,450,,,,450,,
,monarch13,450,,150,300,,,
,Okazaki_Yumemi,450,,,,450,,
,dCaprio,450,,,,450,,
,ashashwat,450,,,,450,,
,MrPink,450,,,,450,,
,martingarrix18,450,,,,450,,
,aman_goyal,450,,,,450,,
,sooraj10,450,,150,300,,,
,Ace_Monster,450,,,,450,,
,WLZ,450,,,,450,,
,helloful1,450,,150,300,,,
,HarryWu,450,,,,450,,
,ahmad_salah,450,,,,450,,
,cre8tion,450,,150,300,,,
,pranayrawat95,450,,,,450,,
,vivekiitian,450,,,,450,,
,3rdtsuki,450,,,,450,,
,Conkyy,450,,150,300,,,
,lvjia8021,450,,,,450,,
,ak3899,450,,,,450,,
,zylzyl,450,,,,450,,
,dawn_LL,450,,,,450,,
,SharifulIslam,450,,150,300,,,
,su_song_bin,450,,,,450,,
,long_wave,450,,,,450,,
,_Evoiz_,450,,,,450,,
,Sagar7390,450,,150,300,,,
,dIE_hArD,450,,,,450,,
,tanmay2904,450,,150,300,,,
,_ZZOL_,450,,150,300,-2,,
,renjied,450,,150,300,,,
,ani37,450,,150,300,,,
,tsaumitra01,450,,150,300,,,
,som,450,,,,450,-8,
,228_vasyaXacker_1337,450,,150,300,,,
,_HossamYehia_,450,,,,450,,
,ruchit_22,450,,150,300,,,
,NWPU_zhaoyiping,450,,,,450,,
,spongeb0b,450,,,,450,,
,2017214137,450,,,,450,,
,Ashik_Returns,450,,150,300,,,
,onjo,450,,,,450,,
,chuntspi,450,,,,450,,
,ecjtu17zhangxu,450,,,,450,,
,Hasan_ict,450,,150,300,,,
,58132134,450,,,,450,,
,RohanShankar,450,,150,300,,,
,shaf_wa_nur,450,,150,300,,,
,kkva,450,,,-1,450,,
,DWade,450,,,,450,,
,RyukendO,450,,,,450,,
,linkRs,450,,150,300,,,
,PikMike,450,,,,450,,
,hacker920,450,,,,450,,
,abcd,450,,,,450,,
,Darweish,450,,,,450,,
,alexxx998,450,,,,450,,
,lo_0l,450,,,,450,,
,Axellben,450,,150,300,,,
,CSXiang,450,,,,450,,
,famus2310,450,,,,450,,
,kakashi007,450,,150,300,,,
,LorenaMaria10,450,,,,450,,
,kelzzin2,450,,,,450,,
,Edge_ALX,450,,,,450,,
,Pr0tick,450,,,,450,-5,
,Vasilevich,450,,150,300,,-4,
,Ziklon,450,,150,300,,,
,BIT1120172998,450,,,,450,,-4
,MATH4CESFORDJKSTRALOVERS,450,,,,450,,
,ekaterine2017,450,,150,300,,,
,ironhead,450,,150,300,,,
,vibster,450,,,,450,,
,dan04,450,,,,450,,
,Onizuka,450,,,,450,,
,InshaAllah,450,,150,300,,,
,Ivan_Dunko,450,,,,450,,
,kishanTiwari,450,,150,300,,,
,pragneshnonghanvadra,450,,150,300,,,
,PedroDMonteiro,450,,150,300,,,
,Captain_7,450,,,,450,,
,Gargera,450,,,,450,,
,taebinalive,450,,,,450,,
,antguz,450,,,,450,,
,i_love_nikita_gautam,450,,150,300,,,
,3308044284,450,,150,300,,,
,Shiam7777777,450,,150,300,,,
,lgwy,450,,150,300,-2,,
,MochaLatte,450,,150,300,,,
,lqppk,450,,150,300,,,
,kazzzzakh,450,,150,300,,,
,mr_looser,450,,,,450,,
,Bat454,450,,,,450,,
,mohmahkho,450,,,,450,,
,Rozamo,450,,150,300,,,
,Ahmed..Adel..Selim,450,,150,300,,,
,sunlight0905056,450,,150,300,,,
,jay321,450,,,,450,,
,nitish235,450,,,,450,,
,gnu_higher,450,,,,450,,
,BLUE14,450,,,,450,-4,
,ridbit10,450,,,,450,,
,zilvery,450,,,,450,,-3
,Master_coder,450,,150,300,,,
,Ascalon,450,,150,300,,,
,Remie00,450,,150,300,,,-1
,Yuanzi_Fang,450,,150,300,,,
,shivam_jain,450,,,,450,,
,neromy,450,,150,300,,,
,vuminhtam,450,,150,300,,,
,dylan8,450,,,,450,,
,WindJ0Y,450,,150,300,,,
,Def4ULt,450,,,,450,,
,vipin1998,450,,150,300,,,
,4ul_sharma,450,,,,450,,
,Tathagat_shah,450,,150,300,,,
,shrey2806,450,,150,300,,,
,skyzheng,450,,,,450,,
,SurajPrakash,450,,,,450,,
,Mama_Bullki,450,,,,450,,
,Princ_iple,450,,,,450,-1,
,Racer5x,450,,150,300,,,
,Out-Of-Reach,450,,,,450,,
,howardyang,450,,,,450,,
,sanjaykuniya726429,450,,150,300,,,
,sus19agg,450,,,,450,,
,Lean_Team_Lead,450,,150,300,,,
,a.kleber.d,450,,,,450,,
,hazem.m62,450,,150,300,,,
,faceless_man,450,,,,450,,
,moustafa.mk,450,,150,300,,,
,nandonathaniel,450,,,,450,,
,jayu5338,450,,,,450,,
,Raja_nsvkp,450,,,,450,,
,xuzihao,450,,,,450,,
,pretam9,450,,150,300,,,
,shivangchopra11,450,,,,450,,
,Doctor_Cockter,450,,150,300,,,
,himanish-star,450,,150,300,-2,,
,SuperDope,450,,150,300,,,
,zhanghuimeng,450,,,,450,,
,rsan,450,,,,450,,
,Scut82,450,,150,300,-1,,
,sraman915,450,,,,450,,
,Mr_Emrul,450,,,,450,,
,vipin_bhardwaj,450,,,,450,,
,PrixFiesta,450,,,,450,,
,shourryasrivastava,450,,150,300,,,
,xxgodxx,450,,,,450,,
,P___,450,,,,450,,-2
,Yash_Jain,450,,,,450,,
,339,450,,-1,,450,,
,lacrimak,450,,,,450,,
,PrianishnikovaRina,450,,150,300,,,
,just_for_div2,450,,,,450,-4,
,Ajay_Saundeep.,450,,150,300,,,
,yuxiaowen,450,,150,300,,,
,Pole_star,450,,,,450,,
,1710252507,450,,,,450,,
,captain_dadpool,450,,,,450,,
,nik-in-au,450,,,,450,,
,sjl623,450,,,,450,,
,art1st,450,,,,450,,
,Zlatan_05,450,,,,450,,
,indiewar,450,,,,450,,
,malhanbharat,450,,150,300,,,
,andreumat,450,,,,450,,
,cycle,450,,150,300,,,
,_Arion_,450,,,,450,,
,macsyg,450,,,,450,,-1
,jimmychen,450,,150,300,,,
,smPrac,450,,,,450,,
,elyutin159164,450,,150,300,,,
,anubhav000051,450,,,,450,,
,njw1204,450,,,,450,,
,dvyn01,450,,,,450,,
,fireddd,450,,,,450,,
,ltf0501,450,,,,450,,
,_JOJO_,450,,,,450,,
,jenya261995,450,,,,450,,
,STYX_HELIX,450,,150,300,,,
,bhavik_c,450,,,,450,,
,zakhar0,450,,,,450,,
,Devshoo,450,,,,450,,
,lzfff,450,,150,300,,,
,kiet.nguyenbk2804,450,,,,450,,
,rohijulislam,450,,,,450,,
,TheLolita,450,,,,450,,
,nilshah117,450,,,,450,,-1
,zegabr,450,,150,300,,,
,Bykov_David,450,,150,300,,,
,yiuyh,450,,150,300,,,
,zendrick,450,,150,300,,,
,Underdog_eagle,450,,,,450,,
,Stargates,450,,150,300,,,-1
,sidmttl,450,,150,300,,,
,sekiya9311,450,,,,450,,-2
,Dota_Air,450,,,,450,,
,ftecho,450,,150,300,,,
,ravijnv23,450,,150,300,,,
,esketitt,450,,,,450,,
,sg270798,450,,150,300,,,
,dhoni072,450,,150,300,,,
,God__of__thunder,450,,,,450,,
,uj007,450,,,,450,,
,tsumit023,450,,,,450,,
,kingosak,450,,,,450,,
,Mujahid_Ict,450,,150,300,,,
,KobeDuu_,450,,,,450,,
,100110100,450,,,,450,,
,IuSpet,450,,150,300,,,
,dzerzhinski,450,,,,450,,
,badassiumoxide,450,,,,450,,
,shubhammanhas579,450,,,,450,,
,Mad_Andrei,450,,150,300,,,
,hafiz_samrat,450,,,,450,,
,Akshat,450,,150,300,,,
,crazy__1234,450,,,,450,,
,doesitlooklikeicare,450,,,-1,450,,
,swust5120175184,450,,,,450,,
,Pi-nan,450,,,,450,,
,Sang_Pham,450,,,,450,,
,hd20175916,450,,150,300,,,
,East_Wind,450,,,,450,,
,TOPWINDFLOWER,450,,,,450,,
,frente,450,,150,300,,,
,Ajob_Chiria,450,,,,450,,
,yg6095,450,,,,450,,
,ash2kash,450,,,,450,,
,MikeFaraday,450,,150,300,,,
,Naim_Hasan,450,,150,300,,,-4
,newbie2015,450,,,,450,,
,meracle2309,450,,,,450,,
,AbPlusIl,450,,150,300,,,
,saint_coder,450,,,,450,,
,shivam_mnnit,450,,,,450,,
,incrediblerahul,450,,,,450,,
,alvinvaja,450,,150,300,,,
,ajaymalik,450,,,,450,,
,AryaKnight,450,,,,450,,
,Valentas,450,,150,300,,-2,
,keke_haha,450,,,,450,,
,abdallash,450,,150,300,,,
,Tashdid_trdb,450,,,,450,,
,Nightmar,450,,,,450,,
,Sailor32,450,,,,450,,
,ouyeye,450,,,,450,,
,fnozoszzt,450,,,,450,,
,khoa101003,450,,150,300,,,
,shubham.agarwal,450,,,,450,,
,enaim,450,,,,450,,
,gunny,450,,,,450,,
,varun_raj,450,,,,450,,
,adamczh1,450,,,,450,,
,JacobianDet,450,,,,450,,
,mehra_vedant,450,,,,450,,
,AmI_R_BeK,450,,150,300,,,
,NikitaOrsha,450,,,,450,,
,Origenes,450,,150,300,,,
,verngutz,450,,,,450,,
,ploplo,450,,,,450,,
,Ulanov_Victor,450,,,,450,,
,sddyzjh_will_lose_weight,450,,,,450,,
,Bignubie,450,,150,300,,,
,owojiecao,450,,,,450,,
,I_love_Hai_Yen,450,,,,450,,
,CNH_Quynh,450,,150,300,,,
,Bramble,450,,150,300,,,
,LeDuyAnh,450,,150,300,,,
,Er.Strange0919,450,,,,450,,
,vedantagrawal,450,,150,300,,,
,denison7111,450,,,,450,,
,Taher_Irfan368,450,,150,300,,,
,Pawel.Beza,450,,,,450,-1,
,amitt_yadav_,450,,150,300,-1,,
,Rick1,450,,,,450,,
,f20150105,450,,150,300,,,
,abiralsijaria,450,,,,450,,
,31415926535x,450,,150,300,,,
,ashique99,450,,150,300,,,
,bansals888,450,,,,450,,
,I_love_Maria_Krylova,450,,150,300,,,
,coderbond007,450,,,,450,,
,kevinson1,450,,,,450,,
,siruiyang_sry,450,,,,450,,
,Tobi,450,,150,300,,,
,dot_0,450,,,,450,,
,EricK0504,450,,,,450,,
,liuyongliu,450,,,,450,,
,Int2k,450,,150,300,,,
,AK18,450,,,,450,-6,
,DHV,450,,,,450,,
,vjudge108,450,,150,300,,,
,xiaohejun,450,,,,450,,
,Tasche,450,,,,450,,
,1706915047,450,,150,300,,,
,maxuh14,450,,,,450,-5,
,kyle201817146,450,,,,450,,
,113syzs,450,,,,450,,
,zq13,450,,,,450,,
,CAY999,450,,150,300,,,
,tranbachchy2002,450,,150,300,,,
,oNYXo,450,,,,450,,
,MrAlexandrov,450,,,,450,,-2
,Skr008,450,,,,450,,
,FoolDresden,450,,150,300,,,
,Froz,450,,,,450,,
,Aman_98,450,,,,450,,
,eat_code,450,,,,450,,
,adshin21,450,,,,450,,
,igorshepsh,450,,,,450,,
,Walter___White,450,,150,300,,,
,mynk322.0,450,,,,450,,
,mblaze,450,,,,450,,
,sharma235,450,,,,450,,
,_VNY_,450,,,,450,,
,KUKUR99,450,,150,300,,,
,buerjun,450,,,,450,,
,novice_coder31,450,,150,300,,,
,Amaan,450,,150,300,,,
,Hapsidra,450,,,,450,,
,YahiaBadr,450,,,,450,,
,PhuongPeu,450,,,,450,,
,esahc,450,,150,300,,,
,anoop1311,450,,,,450,-4,
,gkb1998,450,,150,300,,,
,NatInTheHat,450,,,,450,,
,zzuli-hanjk,300,,,300,,,
,Leks360,300,,,300,,,
,swarnaditya_maitra,300,,,300,,,
,Chief_Thug,300,,,300,,,
,ecjtu-17-TY,300,,,300,,,
,_Halim_,300,,,300,,,
,spikerheado1234,300,,,300,,,
,Rohit_1221,300,,,300,,,
,arafath,300,,,300,,,
,erfanul007,300,,,300,,,
,VictorDW,300,,,300,,,
,helloworld88,300,,,300,,,
,Jafoor,300,,,300,,,
,ankitydav,300,,,300,,,
,RoyalLin,300,,,300,,,
,killer_khan,300,,,300,,,
,Beha_888,300,,,300,,,
,vader_47,300,,,300,,,
,ankyy_0103,300,,,300,,,
,Hydsoled,300,,,300,,,
,vabhs_2997,300,,,300,,,
,jiejiejie,300,,,300,,,
,Full_stack,300,,,300,,,
,MADKIRUS,300,,,300,-1,,
,Charless,300,,,300,,,
,Mohimenol_Fahim,300,,,300,,,
,Leecoders,300,,,300,,,
,johnf30945,300,,,300,,,
,AriaJ99,300,,,300,,,
,arafat_hasan,300,,,300,,,
,CSEKU_160231,300,,,300,,,
,Suhaill,300,,,300,,,
,galim665,300,,,300,,,
,geckods,300,,,300,,,
,Light71192,300,,,300,,,
,SarsHawk,300,,,300,,,
,nishverma,300,,,300,,,
,Moamen_Ahmed,300,,,300,-1,,
,harshchhatbar,300,,,300,,,
,lil_T,300,,,300,,,
,bnmd,300,,,300,,,
,Umme.Rukaya,300,,,300,,,
,arpitgarg7,300,,,300,,,
,Random_9,300,,,300,,,
,wzy1999,300,,,300,,,
,Mr_patel11,300,,,300,,,
,nafarin,300,,,300,,,
,xiaowei123,300,,,300,,,
,xxxyk,300,,,300,,-3,
,Bonchinchi,300,,-1,300,,,
,m_goyal,300,,,300,,,
,XTAIL,300,,-2,300,,,
,klimoza,300,,,300,,,
,pr.kassad,300,,,300,,,
,DhaninGupta,300,,,300,,,
,navy_master,300,,,300,,,
,Dahoas,300,,,300,,,
,...AnikaTahsin,300,,,300,,,
,ssetia19,300,,,300,,,
,mr___lol,300,,,300,,,
,yesky,300,,,300,,,
,Black_Archer,300,,,300,,,
,rohit002,300,,,300,,,
,bhatnagar.mradul,300,,,300,,,
,i0905108390,300,,,300,,,
,connorkent,300,,-2,300,,,
,fuadnafiz98,300,,,300,,,
,sahil_savaliya,300,,,300,,,
,andyy143,300,,,300,,,
,dreamITpossible,300,,,300,,,
,patelvaidik,300,,,300,,,
,Phunsukh_Wangdu,300,,,300,,,
,Emiliatann,300,,,300,,,
,rakibislam,300,,,300,,,
,INSOS,300,,,300,,,
,aqing0219,300,,,300,,,
,bwang1008,300,,,300,,-1,
,Pragyan_c2,300,,,300,,,
,abufarhad,300,,,300,,,
,sahushivam,300,,,300,,,
,sp17,300,,,300,,,
,gtgstg,300,,,300,,,
,menirus95,300,,,300,,-5,
,abhinavverma,300,,,300,,,
,Nexain,300,,,300,,,
,Fallen_Cryptic,300,,,300,,,
,ZGQ,300,,,300,,-1,
,rishabh_1998,300,,,300,,,
,sxweetlollipop2912,300,,,300,,,
,Jefri_007,300,,,300,,,
,apoorv_01,300,,,300,,,
,amankumarkeshu,300,,,300,,,
,codancer2000,300,,,300,,,
,md.foysalahammedforhad,300,,,300,,,
,yaochengwei,300,,,300,,,
,Volja,300,,,300,,,
,Saurabh07,300,,,300,,,
,amitnsky,300,,,300,,,
,bool_bool,300,,,300,,,
,kmjp,300,,,300,,,
,rick99y,300,,,300,,,
,krgv18998,300,,,300,,,
,Bek_t,300,,,300,,,
,kunalanand241,300,,,300,,,
,Kavit_Kheni,300,,,300,,,
,Jlomka,300,,,300,,,
,Sharry,300,,,300,,,
,Draevich,300,,,300,,,
,Mohd.,300,,,300,,,
,raceldog,300,,,300,,,
,asdfrgsass,300,,,300,,,
,Ali.R,300,,,300,,,
,spartan009,300,,,300,,,
,Dicer_,300,,,300,,,
,flop_codder,300,,,300,,,
,comzyh,300,,,300,,,
,shakib59,300,,,300,,,
,Bthai,300,,,300,,,
,Oscar2019,300,,,300,,,
,Fang085,300,,,300,,,
,Yangsshan_Zhao,300,,,300,,,
,tuhinku17,300,,,300,,,
,i_love_nusrat,300,,,300,,,
,siddhant1303,300,,,300,,,
,PowerPenguin,300,,,300,,,
,mohitmv2103,300,,,300,,,
,Turin,300,,-1,300,,,
,AlexHavrilla,300,,,300,,,
,Random_,300,,,300,,,
,andresperez1024,300,,,300,,,
,Noob-ita-pro,300,,,300,,,
,YassineLoulou,300,,,300,,,
,montassar_trimech,300,,,300,,,
,raj1307,300,,,300,,,
,chafi,300,,,300,,,
,PauseOut,300,,,300,,,
,stuvwxyz,300,,,300,,,
,Apun_hi_bhagwan_hai,300,,,300,,,
,vinit1997,300,,,300,,,
,2018030801054,300,,,300,,,
,zeeshan12,300,,,300,,,
,_rohit11,300,,,300,,,
,Lnsha,300,,,300,,,
,prishan0076,300,,,300,,,
,Roslynlia,300,,,300,,,
,claro_henrique,300,,,300,,,
,Kamyar,300,,,300,,,
,Royhero,300,,,300,,,
,sakurakatana,300,,,300,,,
,tuyang,300,,,300,,,
,theavgguy,300,,,300,,,
,kamlesh.goshwami,300,,,300,,,
,be_patience,300,,,300,,,
,Irana11,300,,,300,,,
,hardikdua,300,,,300,,,
,loser004,300,,,300,,,-1
,jwk,300,,,300,,,
,gaurav_udia,300,,,300,,,
,srivasshub,300,,,300,,,
,Sarthak308,300,,,300,,,
,Juney,300,,,300,,,
,Error_Handler,300,,,300,,,
,akrulz,300,,-2,300,,,
,gitarist,300,,,300,,-5,
,wh0_am_I,300,,,300,,,
,dbadulin,300,,,300,,,
,ajovanov,300,,,300,,,
,unknown_28,300,,,300,,,
,TGR,300,,,300,,,
,TzuWei,300,,,300,,,
,hvk3,300,,,300,,,
,shado_w,300,,,300,,,
,M1v1savva1601,300,,,300,,-1,
,freshwind11,300,,,300,,,
,atom0410,300,,,300,,,
,Cigarette,300,,,300,,,
,zazak,300,,,300,,,
,only_dima,300,,,300,,,
,goldenboy777,300,,,300,,,
,faishol27,300,,,300,,,
,khalil_2017,300,,,300,,,
,_olOlo_,300,,,300,,,
,newbro,300,,,300,,,
,nikhil1996wagh,300,,,300,,,
,vjudge1,300,,-1,300,,-4,
,jj44,300,,-2,300,,,
,haque_3,300,,,300,,,
,guodongxinxin,300,,,300,,,
,Mvk29,300,,,300,,,
,Tareq23,300,,,300,,,
,matratze,300,,,300,,,
,n_0_thing,300,,,300,,,
,Toirov_Sadi,300,,,300,,,
,kongweiyi10,300,,,300,,,
,a2hksy__,300,,,300,,,
,King_01,300,,,300,,,
,_NikEro_,300,,,300,,,
,apurvmayank_ism,300,,,300,,,
,sonianand966,300,,,300,,,
,mohneesh,300,,-1,300,,,
,Michailus,300,,,300,,-5,
,subbu636,300,,,300,,,
,Emran_Hossain,300,,,300,,,
,muskangupta,300,,,300,,,
,h4rdlyfunc710n4l,300,,,300,,,
,Fang007,300,,,300,,,
,Fire_blade,300,,,300,,,
,Bayshubar,300,,,300,,,
,hardrug,300,,,300,,,
,omkarkr,300,,,300,,,
,CutieRabbit,300,,,300,,,
,wyyg,300,,,300,,,
,heisenberg13,300,,,300,,,
,shuai_hui,300,,,300,,,
,Charonxu,300,,,300,,,
,AksTheFlash,300,,,300,,,
,amrakmal,300,,,300,,,
,bparul999,300,,,300,,,
,mik76,300,,,300,,,
,panch_pankil99,300,,,300,,,
,shubhampal_07,300,,,300,,,
,Jovanella,300,,,300,,,
,swust_zlq,300,,,300,,,
,Muskmelon_seed,300,,,300,,,
,tony29699,300,,,300,,,
,Saket1612,300,,,300,,,
,knia,150,,150,,,,
,harshavaranasi614336,150,,150,,,,
,Cqt_Iostream,150,,150,,,,
,fahim_,150,,150,,,,
,mapleleaves,150,,150,,,,
,It_Wasnt_Me,150,,150,,,,
,pranjal.verma80,150,,150,,,,
,wcl95716,150,,150,,,,
,Anand_Nadpara,150,,150,,,,
,hui666,150,,150,,,,
,ajraj27,150,,150,,,,
,kid_zhao,150,,150,-6,,,
,WhiteWalker2,150,,150,,,,
,alim98,150,,150,,,,
,alpha503,150,,150,,,,
,shivansh27.sa,150,,150,,,,
,__fractal,150,,150,-2,,,
,karan2dec,150,,150,,,,
,AngrySeal,150,,150,,,,
,sersht,150,,150,,,,
,wangkan2001,150,,150,,,,
,slass-mot-odet,150,,150,,,,
,_BulletProof_,150,,150,,,,
,invinciblerm,150,,150,,,,
,nbfynbfy,150,,150,,,,
,JiaYing-Luo,150,,150,,,,
,mayank.rastogi,150,,150,,,,
,c-deguzman,150,,150,,,,
,gheorghe_armand,150,,150,,,-2,
,abhinav_610,150,,150,,,,
,biku123,150,,150,,,,
,1n_sakib1,150,,150,,,,
,twoeight,150,,150,,,,
,CalCuUuS,150,,150,,,,
,vaibhav_lmp,150,,150,,,,
,xxekichsiht,150,,150,,,,
,rash42,150,,150,,,,
,Online_Judge_SMOJ,150,,150,,,,
,hasanhp7,150,,150,,,,
,Aamir_Dan,150,,150,-1,,,
,soniya51,150,,150,,,,
,ZhangYilian,150,,150,,,,
,flame_gens,150,,150,,,,
,ahsan_habib,150,,150,,,,
,msi1427,150,,150,-1,,,
,akioi,150,,150,,,,
,Muhammad-Kabil,150,,150,,,,
,return-drg,150,,150,,,,
,new_bie_always,150,,150,,,,
,loop_breaker,150,,150,,,,
,prakashn,150,,150,,,,
,shade33,150,,150,,,,
,Darkece,150,,150,,,,
,sochta_hun,150,,150,,,,
,impeccableaslan,150,,150,-5,,,
,DragonLee,150,,150,,,,
,OneLine_,150,,150,-1,,,
,draconiun,150,,150,-1,,,
,alexn3d3lcu,150,,150,,,,
,Evzman_Y,150,,150,,,,
,Jiew,150,,150,,,,
,sicon54,150,,150,,,,
,Asliddin03,150,,150,,,,
,siyutt,150,,150,,,,
,nuclode,150,,150,,,,
,Gergil,150,,150,,,,
,Biohazard,150,,150,,,,
,georgeoctavian,150,,150,,,,
,TRR,150,,150,,,,
,MalivuK,150,,150,,,,
,Big_Smoke,150,,150,,,,
,kimse9450,150,,150,-1,,,
,DD_BOND,150,,150,,,,
,chremartecos,150,,150,-1,,,
,renat_wr,150,,150,-9,,,
,shesher,150,,150,,,,
,Hugo00,150,,150,-7,,,
,Brandwu,150,,150,,,,
,nimaebrazeh,150,,150,,,,
,marco200008,150,,150,,,,
,guaNa,150,,150,,,,
,Ad1let,150,,150,,,,
,TO_OO,150,,150,-4,,,
,punndCoder28,150,,150,,,,
,xyz789,150,,150,,,,
,SilentReaper,150,,150,,,,
,mitesh-pv,150,,150,,,,
,ankit.sangwan1999,150,,150,,,,
,SINUS,150,,150,,,,
,Salim_jnu,150,,150,,,,
,MSTXI,150,,150,,,,
,shadman_shihab,150,,150,,,,
,vikr_182,150,,150,,,,
,phuleethanh,150,,150,,,,
,yuanshaorong,150,,150,,,,
,rorar1476,150,,150,,,,
,f20160378,150,,150,-2,,,
,Black_Eye,150,,150,,,,
,Guiorgy,150,,150,,,,
,sggg777,150,,150,-1,,,
,satwik_bhv1,150,,150,,,,
,doroteja,150,,150,,,,
,jatin.jain9414,150,,150,,,,
,Sm210199,150,,150,,,,
,StarLee,150,,150,,,,
,Meiko,150,,150,,,,
,ChimSeDiNang,150,,150,,,,
,aca123321,150,,150,,,,
,jarvis1008,150,,150,,,,
,Esdhy,150,,150,,,,
,raj.lath,150,,150,,,,
,eduardocaz,150,,150,,,,
,hitoshishinso,150,,150,,,,
,vinrar,150,,150,,,,
,Tushar__2018,150,,150,,,,
,AbhiY13,150,,150,,,,
,Rinatti,150,,150,,,,
,Karam_Shbeb_,150,,150,,,,
,Astatine,150,,150,,,,
,meethinsu414,150,,150,-2,,,
,ZaidAlkhateeb,150,,150,,,,
,5HundredMiles,150,,150,,,,
,dot_slash_noob,150,,150,,,,
,smsylby,150,,150,,,,
,codingso101,150,,150,,,,
,vv58,150,,150,,,,
,GQfighting,150,,150,-1,,,
,repper,150,,150,,,,
,kingarp1914,150,,150,,,,
,JHLeee,150,,150,,,,
,harshmaru7,150,,150,,,,
,TamimEhsan,150,,150,,,,
,tuktuki,150,,150,,,,
,stunner19,150,,150,,,,
,WorldNo1,150,,150,,,,
,ArnavGarg,150,,150,,,-3,
,robert1003,150,,150,,,,
,sach7,150,,150,,,,
,ruoji,150,,150,,,,
,Yusup01,150,,150,,,,
,dragonn,150,,150,,,,
,MozhnoProstoBog,150,,150,,,,
,cielavenir,150,,150,,,,
,gaurav12,150,,150,,,,
,Ghotfall,150,,150,,,,
,free__bird,150,,150,,,,
,Fooled_By_Randomness,150,,150,,,,
,jaeyong0201,150,,150,,,,
,R1chardson,150,,150,,,,
,sudarshan366,150,,150,,,,
,shoemakerjo,150,,150,,,,
,hsy123456,150,,150,,,,
,abhishek36,150,,150,,,,
,stramp,150,,150,-3,,,
,Domeanor,150,,150,-1,,,
,Warrior1998,150,,150,,,,
,ismail5g,150,,150,,,,
,N220shri,150,,150,,,,
,gaurav.gk5826,150,,150,,,,
,pulkit_287,150,,150,,,,
,dhruv_997,150,,150,,,,
,SyrSam,150,,150,,,,
,sshpark,150,,150,,,,
,shivamsalil,150,,150,,,,
,16wh1a1221,150,,150,,,,
,ken_love_rin,150,,150,-3,,,
,devansh9011,150,,150,,,,
,pallavi123,150,,150,,,,
,Amayama,150,,150,,,,
,pandakkkK,150,,150,,,,
,SamuelLim,150,,150,,,,
,jju_ju,150,,150,,,,
,Refined_heart,150,,150,,,,
,busohag,150,,150,,,,
,AndyOleksievets,150,,150,-3,,,
,sp201604,150,,150,,,,
,pbz,150,,150,,,,
,handlmandl,150,,150,,,,
,Darth_YARIK_WEIDER,150,,150,,,,
,KristinAlter,150,,150,,,,
,margin0607,150,,150,,,,
,shilaimu,150,,150,,,,
,qmn1312,150,,150,,,,
,ratikpuri17,150,,150,,,,
,ivan.v.gerasimov,150,,150,,,,
,markussie,150,,150,,,-2,
,mastermindevil,150,,150,,,,
,xlr_8,150,,150,-2,,,
,mk17499_47,150,,150,,,,
,abdelrahman.ismail,150,,150,,,,
,tt2311,150,,150,,,,
,kkkingking,150,,150,,,,
,kaplanyb,150,,150,,,,
,aneesh_bose,150,,150,,,,
,Olegan777,150,,150,-2,,,
,AbPlus1ll,150,,150,-4,,,
,will_of_ken,150,,150,,,,
,The_Pacific_Ocean,150,,150,,,,
,Hamtung,150,,150,,,,
,jarvisnaharoy,150,,150,,,,
,bhuvnesh97,150,,150,,,,
,dobrihlopez,150,,150,,,,
,JoJoA,150,,150,,,,
,BFLSTiger,150,,150,,,,
,sunnykr2,150,,150,,,,
,AverageName,150,,150,,,,
,iaz1607,150,,150,,,,
,abdelrahmankhattab,150,,150,-5,,,
,urmat,150,,150,,,,
,ram_24,150,,150,,,,
,FlbPth0,150,,150,,,,
,KKnotalone,150,,150,-1,,,
,DLCattici,150,,150,-15,,,
,tilara,150,,150,,,,
,Vishwa_Patel23,150,,150,,,,
,yjhcoder,150,,150,,,,
,asifthen00b,150,,150,,,,
,Sanjeetky1999,150,,150,-4,,,
,Gilgamesh_01,150,,150,,,,
,Blazeques,150,,150,,,,
,andreioff,150,,150,,,,
,nikhil_301998,150,,150,,,,
,Ankit_952,150,,150,,,,
,risi1001,150,,150,,,,
,adiah,150,,150,,,,
,hfc123,150,,150,-1,,,
,Daayan,150,,150,,,,
,jaiswal_abhi,150,,150,,,,
,Mountain_Lion,150,,150,,,,
,i_love_emilia,150,,150,,,,
,meetpatel01,150,,150,,,,
,bugs_Funny,150,,150,,,,
,ive,150,,150,,,,
,Logic_,150,,150,,,,
,Rdpaula,150,,150,,,,
,kyamat_ka_keeda,150,,150,,,,
,Mahmoud.Ouka,150,,150,,,,
,Anu_coder,150,,150,,,,
